season,school,wins,adjoe,adjde,barthag,efg,efgd,tor,tord,orb,drb,ftr,ftrd,two_pct,two_pctd,three_pct,three_pctd,adj_t,wab
2014,"San Diego St.
4 seed, Sweet Sixteen",11,"107.9
127","91.6
17",".8683
36","47.8
235","47.1
72","15
34","21.2
34","34.7
69","26.9
30","38.3
207","33.7
66","47.3
221","47.4
132","32.8
241","31
55","62.5
291","1.8
23"
2013,"Creighton
7 seed, R32",8,"114.1
27","96.4
84",".8737
36","55.1
21","45.9
65","20.3
234","14.1
339","30
212","28
61","36.6
173","28.9
41","56.3
8","45.2
86","35.6
117","31.6
91","62.6
267","0.4
40"
2012,"UNLV
6 seed, R64",6,"107.5
89","91.6
26",".8625
36","50.5
115","49.1
165","18.9
147","19.7
153","25.7
306","26.3
32","37.6
143","32.1
96","48
158","48.9
193","36.4
109","32.9
116","69
30","-0.9
99"
2011,"UAB
12 seed, R68",7,"108.1
88","92.0
26",".8647
36","48.3
201","44.4
21","18.7
138","17.9
236","36
57","27.6
50","32.2
266","40.7
229","47.8
171","43.7
45","32.6
225","30.7
56","61
325","-0.4
69"
2010,"Old Dominion
11 seed, R32",9,"109.5
69","91.2
23",".8906
36","50.9
100","46.7
81","19.6
164","19.2
182","43.5
2","28.8
67","32
287","30.7
49","50.7
81","46.6
125","34.4
168","31.2
73","63.9
258","1
29"
2009,"USC
10 seed, R32",6,"111.7
49","94.2
44",".8771
36","51.4
93","48.8
147","20.4
195","18.5
235","38.2
33","32.4
175","40.5
102","35
136","51.1
75","47.5
135","35
135","34.1
151","64.2
242","0.9
37"
2008,"Butler
7 seed, R32",10,"112.0
47","95.0
54",".8695
36","54.5
30","44.4
14","15.4
9","21.1
127","27.6
287","34.3
225","34.9
215","31.5
72","55
17","43.7
36","36.1
137","30.6
42","60.4
331","1.6
27"
2019,"Mississippi
8 seed, R64",6,"112.9
35","95.3
50",".8755
35","50.4
183","52.9
252","16.7
108","21.7
27","24.9
267","30.7
271","26.8
292","33.8
220","48.1
240","49
139","35.6
136","40.8
337","68.1
159","0
59"
2018,Louisville,4,"116.6
33","98.9
60",".8700
35","52.7
117","50.7
149","16.3
104","16.4
227","25
262","29.6
231","35
135","31.5
137","47.3
267","47.7
87","41.9
15","37.9
271","69.9
101","-1.1
101"
2017,"Michigan St.
9 seed, R32",6,"112.6
48","94.9
37",".8778
35","52.5
105","47.4
54","21
318","14
329","31.1
104","25.2
57","29.2
295","36.5
214","50.9
117","46
59","36.7
114","33.5
107","68
200","0.4
50"
2016,"Pittsburgh
10 seed, R64",4,"113.7
47","96.1
46",".8738
35","46.9
279","54.9
320","18.7
234","16
261","37.4
17","24.2
27","31.8
277","34.8
128","48.3
209","52.3
277","29.2
325","39.4
308","64.4
318","0
55"
2015,Vanderbilt,8,"115.9
21","98.0
84",".8729
35","55.3
24","46.5
68","19.2
221","16.6
264","30.7
176","30.5
161","45.6
37","29.3
47","50.9
72","44.7
67","41.1
23","33.2
105","63.3
209","1
32"
2014,"Iowa St.
3 seed, Sweet Sixteen",11,"117.5
18","99.5
87",".8715
35","52.4
74","48.1
103","14.6
21","14.7
318","30.2
202","28.1
64","34.4
279","37.2
124","52.4
54","46
81","35
147","35.1
182","69.9
20","3.9
4"
2013,"Michigan
4 seed, Finals",6,"117.2
10","99.0
115",".8751
35","49.3
155","50.6
224","13.4
1","18.5
200","29
231","35.2
300","27.3
326","27.4
25","48.8
142","48
176","33.6
196","37.6
271","65.3
159","0.9
29"
2012,"Virginia
10 seed, R64",4,"102.7
165","87.4
5",".8639
35","50.4
122","46.1
59","19
151","20.8
105","20.1
339","28.7
97","26.8
327","37.6
202","51.2
66","43.3
32","32.2
239","35.4
198","60.9
318","-0.8
88"
2011,"Xavier
6 seed, R64",9,"110.5
59","93.9
40",".8668
35","51.7
62","45.4
46","18
100","18.2
214","31.3
184","23.5
6","42.2
82","34.2
114","52.9
17","42.6
24","32.6
225","33.8
142","66
150","1
37"
2010,"Tennessee
6 seed, Elite Eight",9,"105.6
128","87.9
11",".8915
35","47.6
217","44
21","19.7
172","19.6
166","30.5
223","33.1
214","35.3
223","39.9
202","50
95","46.1
105","28.5
319","27.1
10","67.5
108","2.1
17"
2009,"Tennessee
9 seed, R64",8,"114.8
26","96.7
83",".8779
35","51.3
100","51
220","17.5
54","22.3
62","38.3
29","32.3
171","30.6
276","34.9
131","53.6
23","53.3
315","31.3
262","31.7
76","66.8
125","0.3
49"
2008,Florida St.,6,"109.0
79","92.4
30",".8699
35","47.3
262","49.5
148","18.4
78","22.2
83","31.6
192","34.7
241","37.1
170","40.2
223","48.3
186","47.8
139","30.3
301","35.4
181","65
218","1.1
36"
2019,"Oregon
12 seed, Sweet Sixteen",10,"106.6
131","89.6
10",".8809
34","51.7
127","44.2
11","17.5
153","20.3
51","29.6
128","27.4
161","27
288","37.9
289","52.3
79","46.4
64","33.9
194","27.5
6","64.2
325","0.7
39"
2018,"Seton Hall
8 seed, R32",4,"121.3
9","102.8
136",".8711
34","52.2
137","53.6
258","14.4
22","14.4
319","32.3
59","28.2
188","35.8
119","32.9
172","51.1
138","54.8
303","36.2
125","34.5
152","68.8
140","-0.1
56"
2017,"Wisconsin
8 seed, Sweet Sixteen",6,"109.8
82","92.3
21",".8793
34","48.1
262","49.9
140","16.4
91","19.5
86","32.1
77","28.8
186","32.8
225","28.9
55","45.1
308","44.2
26","35.7
152","40.7
327","64.4
321","0.1
57"
2016,Virginia Tech,7,"111.1
79","93.6
17",".8777
34","50.7
151","48.3
103","18.1
204","17.6
174","25.7
279","31.9
269","45.6
21","39.1
223","48.8
187","54.1
317","36.4
118","26
1","67.8
189","1.8
21"
2015,"Purdue
9 seed, R64",7,"110.8
54","93.6
35",".8744
34","49.5
170","45
34","22
327","15.4
316","35.3
56","30.9
180","41.3
79","37.8
207","47.2
198","43.2
37","35.9
136","32.8
93","62.5
248","1.5
27"
2014,"Oregon
7 seed, R32",9,"117.7
16","99.6
89",".8719
34","52.6
70","49.5
162","14.7
23","19.4
90","30.6
192","30.9
150","40.9
145","51.8
328","49.1
147","50.7
255","39.1
40","31.2
61","65.4
171","2.4
15"
2013,"La Salle
13 seed, Sweet Sixteen",7,"117.7
8","98.4
109",".8867
34","55.1
21","50.5
222","16.9
63","20.4
98","27.8
265","34.4
277","34
223","29.8
53","50
93","54.1
321","41.7
11","26.1
6","65.6
141","0.6
35"
2012,"Gonzaga
7 seed, R32",8,"111.7
38","94.9
51",".8676
34","55.5
19","45.9
53","20.5
236","17
274","32.2
154","28
66","43.6
42","25.8
18","54.9
12","47
129","37.9
67","29.3
31","64
220","0.1
62"
2011,"Vanderbilt
5 seed, R64",8,"117.8
10","100.1
129",".8669
34","51.7
62","48.3
146","17.3
75","17.3
265","32.3
162","34.4
262","39.1
142","29.2
38","50
89","47.5
159","36.3
105","33.3
131","65.5
175","0.7
42"
2010,Virginia Tech,7,"108.8
78","90.3
18",".8951
34","43.8
315","43.2
12","16.3
34","20
140","31
207","39.2
326","48.1
30","36.3
137","45.1
255","43.5
39","26.7
336","28.4
22","70.1
35","1.1
27"
2009,"Utah
5 seed, R64",10,"109.3
73","92.0
24",".8782
34","54.6
25","43.6
17","21.1
222","15.2
332","25.2
318","24.1
5","39.9
114","37.2
183","52.1
47","41.3
11","38.8
52","33.8
140","63.8
259","2
17"
2008,"BYU
8 seed, R64",11,"107.1
118","90.5
17",".8736
34","54.2
36","41.9
2","17
31","16.9
301","26.2
308","26.6
19","41.1
89","29.2
48","50.6
96","43.5
30","40.1
29","25.3
1","68.8
78","1.6
28"
2019,Texas,4,"117.0
18","98.1
79",".8832
33","51
159","52.1
229","15.5
50","17
206","28
169","31.6
290","29.9
224","30
134","49
204","48
104","35.9
124","40.3
333","63.1
339","-0.7
79"
2018,Indiana,4,"111.2
80","94.2
17",".8712
33","51.7
151","48.5
79","19.1
280","19.2
81","32.1
65","29.6
231","37
97","34.8
207","49.5
195","47.4
80","37.4
88","34
127","66
275","-0.8
89"
2017,"Providence
11 seed, R68",6,"107.2
124","90.2
8",".8795
33","49.5
214","48.9
104","18.8
224","20.1
64","28.1
187","28
152","43.4
35","33.3
143","48.9
184","49.3
166","33.7
224","32.1
74","67.4
225","1.6
29"
2016,BYU,7,"113.1
52","95.3
33",".8780
33","53.5
67","45.1
27","14.2
15","18.5
132","29.4
170","25.6
53","38.1
136","34.5
124","51
105","45.5
46","38.4
59","29.7
29","74
15","-0.6
74"
2015,"Maryland
4 seed, R32",9,"110.7
57","93.5
33",".8749
33","50.5
123","45.2
38","19.3
227","16.3
284","27.6
267","33.1
267","39.8
97","29.7
53","47.9
172","44.2
52","36.5
115","31.2
56","62.9
227","3.1
11"
2014,"Harvard
12 seed, R32",10,"112.3
63","94.9
33",".8741
33","54.4
38","44.8
37","15.3
44","21.5
27","27.5
277","27.4
42","48.5
38","36.1
104","51.6
77","43.4
32","40.1
24","31.8
84","62.8
282","1
37"
2013,"Middle Tennessee
11 seed, R68",9,"109.4
74","91.5
25",".8867
33","55.4
17","41.3
6","19.6
191","21.7
58","33.8
99","28.7
84","48.5
15","42.2
282","53.3
24","39.1
4","40.6
21","31.1
73","65.2
167","-0
53"
2012,"Temple
5 seed, R64",8,"116.3
18","98.6
116",".8692
33","52.8
48","49.1
165","17.5
76","18.7
189","33.3
128","29.7
124","39.4
109","30
65","50
96","44.1
49","39.5
38","41.1
324","66
129","1.6
28"
2011,Virginia Tech,7,"110.7
58","93.7
37",".8714
33","46.5
264","49.3
180","16.6
51","18.8
187","34.4
100","28.2
66","37.9
164","30.8
55","46.3
228","49.9
240","31.3
260","32.2
90","64.3
229","0.6
44"
2010,"Missouri
10 seed, R32",6,"108.3
83","89.8
14",".8959
33","47.5
221","47.8
123","18.1
89","24.3
14","32.7
163","37.3
312","31.2
298","40.2
211","46.9
210","46.9
135","32.5
233","33.5
140","67.4
112","0.6
42"
2009,Auburn,9,"110.6
57","93.0
35",".8797
33","50.2
135","48.2
121","16.2
24","20.3
156","33.2
136","32.7
181","34.3
219","31.2
70","51.4
60","47.5
135","32.1
239","32.8
110","67.9
90","1.8
20"
2008,"Arizona
10 seed, R64",4,"113.7
38","96.1
72",".8737
33","50.7
140","48.1
95","16.8
25","18.1
260","24.8
320","36
288","41.8
78","37
164","48.8
164","48.4
163","36.5
124","31.4
53","65.4
204","-1.7
115"
2019,"Syracuse
8 seed, R64",5,"111.1
57","93.0
29",".8854
32","48.3
261","48
69","19.3
253","23.1
11","29.9
117","37.9
351","34.3
116","37.8
288","47.2
272","45
37","33.2
226","34.6
177","66.5
237","-0.2
63"
2018,"Clemson
5 seed, Sweet Sixteen",5,"111.7
77","94.5
18",".8728
32","49.5
233","47.1
43","17
143","15.9
263","27.8
184","26.8
127","33.6
160","34.5
201","47.6
259","42.7
10","34.7
189","36.6
231","65.9
277","-0
54"
2017,"Marquette
10 seed, R64",5,"120.5
14","101.2
115",".8814
32","57.4
12","52.8
252","18
183","16.9
229","25.5
267","28.3
167","29.6
290","34.8
173","49.2
168","52.8
282","45.6
2","35.2
170","69.7
117","-0.4
69"
2016,"VCU
10 seed, R32",8,"112.8
57","95.0
29",".8787
32","50.9
143","49.1
136","14.9
30","18.1
150","31.6
100","26.4
69","30.1
305","35.1
135","52.5
64","49
178","31.7
266","33
110","68.4
167","-1
91"
2015,"Oregon
8 seed, R32",10,"119.7
11","100.8
129",".8780
32","53.7
42","49.8
178","15
17","17.4
220","28.6
236","33.4
273","30.1
297","33.4
121","52.7
37","53.2
317","37.2
95","29.2
25","65.5
111","3.5
9"
2014,"Tulsa
13 seed, R64",12,"106.6
149","90.1
9",".8743
32","49.8
154","42.7
9","17.9
166","22.8
12","32.8
117","25.9
18","51.6
19","41.2
195","52.6
51","39
4","28.5
329","32.7
110","67.7
73","2
19"
2013,"Notre Dame
7 seed, R64",8,"110.2
66","92.1
33",".8877
32","46.6
255","47.1
100","18.5
140","16.1
302","35.4
65","30.6
139","35.4
197","28
33","45
261","47.5
153","33.3
206","30.8
65","60.3
320","2.5
13"
2012,"St. Bonaventure
14 seed, R64",8,"118.0
11","99.7
136",".8743
32","52.4
57","48.1
123","20
207","14.8
332","37.9
22","28.6
88","39.8
100","37.9
209","50.2
86","49.3
214","38.7
46","30.3
47","62.8
264","0.9
39"
2011,"Penn St.
10 seed, R64",7,"112.7
38","95.4
61",".8725
32","50.8
93","50.8
238","15.9
32","16.1
305","29.3
236","31.2
152","29.1
312","27.8
24","48.8
133","52
299","35.9
118","32.5
103","58.4
343","2
21"
2010,"Xavier
6 seed, Sweet Sixteen",9,"117.6
13","97.4
95",".8966
32","52.1
65","47.9
126","19.2
140","17
287","37.9
34","27.1
31","40
128","29.7
40","53.5
29","48.3
193","32.7
228","31.3
79","70
36","2
19"
2009,New Mexico,8,"114.7
28","96.4
76",".8799
32","51.5
88","50.8
215","15.4
11","21.1
118","29
254","22.2
3","45.4
32","48.4
317","49.7
124","45.5
79","36.5
99","40
315","64.8
216","1
35"
2008,"Indiana
8 seed, R64",8,"117.4
9","98.4
95",".8833
32","49.8
168","50.5
197","18.9
98","17
298","36.7
52","30.4
107","43.5
50","25
12","51.9
59","47.8
139","31
288","36.2
211","65.6
192","1.8
24"
2019,"Florida
10 seed, R32",7,"111.7
48","93.4
34",".8865
31","49.1
234","49.7
134","18.1
181","19.5
76","31.4
75","32.2
303","33.9
126","33.2
207","52.1
84","50.2
188","29.8
326","32.4
88","62.3
344","1
34"
2018,USC,6,"114.6
52","96.8
38",".8745
31","53.7
79","50.9
158","14.9
38","17.8
155","25.2
256","30.2
249","27.5
297","24.3
17","55.3
32","51
190","34.1
206","33.7
118","65.8
281","-0.2
62"
2017,"Creighton
6 seed, R64",5,"112.4
51","94.4
33",".8818
31","55.2
35","51.8
209","18.8
224","19.7
76","23.6
296","26.5
100","25.8
330","37.3
227","52.2
78","52.2
265","40
42","34
124","72.6
28","-0.4
70"
2016,"Wisconsin
7 seed, Sweet Sixteen",7,"113.6
48","95.6
39",".8788
31","51.7
118","48.7
117","16.1
87","18.8
112","29.7
161","31.1
239","38.9
117","34.8
128","45.8
271","46
66","39.7
32","36.5
244","63.5
337","1.6
26"
2015,"Georgetown
4 seed, R32",6,"111.0
53","93.3
31",".8800
31","48.4
211","50.2
198","18
155","21.6
40","33.7
93","31.9
218","42.9
65","44.7
297","47.5
189","43.4
38","33.5
213","41.5
338","64
176","1.1
30"
2014,"Oklahoma St.
9 seed, R64",5,"113.8
45","96.0
44",".8761
31","50.9
126","49.5
162","15.1
38","19.6
77","23.2
339","33.3
262","47.6
46","40.1
170","49.3
141","48.4
166","35.8
126","34.5
165","65.9
152","-1.4
110"
2013,"Arizona
6 seed, Sweet Sixteen",7,"116.2
13","97.1
93",".8880
31","52.4
55","49.8
193","18.2
120","18.4
204","32.2
151","28.3
75","34.9
209","36.7
175","50.5
78","47.2
144","36.8
83","37.9
280","65.3
159","-0
57"
2012,"Iowa St.
8 seed, R32",6,"112.2
33","94.3
42",".8805
31","52.6
53","49
159","17.9
96","16.7
289","32.6
145","23.2
5","27.2
322","26.9
23","48.9
125","51.5
286","38.3
53","28.7
25","66.4
107","0.9
37"
2011,"Old Dominion
9 seed, R64",10,"112.9
37","95.0
54",".8793
31","50
130","47.4
102","19.1
157","16.7
294","45.9
1","24.9
13","39.3
133","26.6
15","50.9
47","42.6
24","31.6
251","35.7
212","60.9
328","1.9
22"
2010,"Villanova
2 seed, R32",5,"116.1
20","95.9
72",".9006
31","52.1
65","48.6
154","19.7
172","19.7
158","35.5
81","34.3
248","40.5
116","52.5
336","51.3
70","46.6
125","35.8
120","34.8
180","71.6
18","-0.1
62"
2009,Notre Dame,6,"116.4
19","97.9
106",".8802
31","49.7
158","47.2
86","13.7
3","12.9
343","29
254","31.7
152","28.8
301","30.7
63","44.5
285","46.2
102","40.1
37","33
117","67.1
113","0.2
51"
2008,Nebraska,7,"110.5
66","92.6
33",".8845
31","51.2
126","49.1
131","21.4
228","21.7
102","34.1
115","31
125","33.7
238","36.2
148","51.9
59","48.1
154","33.2
226","33.7
113","61.7
310","0.6
47"
2019,"Saint Mary's
11 seed, R64",9,"111.4
50","93.1
30",".8870
30","51.6
132","48.2
75","17.2
138","15.4
292","30.2
109","20.2
5","29.4
236","28.3
84","48.7
217","47.8
100","38.2
57","32.6
95","61.5
350","2.2
21"
2018,"Butler
10 seed, R32",4,"115.0
49","97.1
40",".8747
30","53.1
98","54.2
277","14.8
34","19.7
54","22.7
304","24.9
63","23.5
339","38.7
275","53
82","53
262","35.4
155","37.5
254","68.1
179","-0.6
77"
2017,"Arizona
2 seed, Sweet Sixteen",10,"117.3
24","98.3
72",".8842
30","53.6
68","50.5
163","15.8
66","17
226","32.4
68","24.1
26","42.2
47","32.9
131","50.3
135","51.4
237","40.3
38","32.7
91","66.1
276","2.9
14"
2016,"Connecticut
9 seed, R32",9,"114.1
45","95.6
38",".8838
30","52.1
103","46.2
40","16
83","17.5
179","30
147","31
233","24.7
342","35.1
135","50.8
116","42.3
16","36.4
118","36.5
244","64.9
311","1
34"
2015,"Davidson
10 seed, R64",10,"119.5
13","100.5
126",".8804
30","56.7
14","49.1
147","13.2
2","18.9
137","27.6
267","33
262","28
321","30.2
57","54
24","51.1
266","39.8
39","30.1
33","65.6
106","1.5
25"
2014,"Kentucky
8 seed, Finals",9,"114.9
32","96.7
50",".8783
30","46.6
281","47
69","17.7
155","15.8
287","40.3
6","27.8
53","51.8
17","41.6
202","45.6
271","45.9
76","32.9
235","33
119","63.6
252","1.6
26"
2013,"Memphis
6 seed, R32",13,"110.6
61","92.3
34",".8890
30","54.8
25","46.1
73","19.4
180","20.1
117","34.6
82","30.7
147","34.5
216","35.7
155","51.3
63","44.7
72","41.5
13","32.9
134","70.3
13","2.8
11"
2012,"Kansas St.
8 seed, R32",6,"109.6
59","92.0
31",".8825
30","49.2
173","49.4
175","20.2
219","24.2
17","36.4
45","34
248","35.2
187","40.5
250","47
205","46.1
109","35.9
122","37.3
254","64.7
186","1
34"
2011,"Arizona
5 seed, Elite Eight",9,"118.4
8","99.4
115",".8816
30","52
54","52.1
281","16.4
43","17
280","31.7
172","29.9
106","39.7
122","32
77","48.6
140","53.6
323","38.6
48","32.4
96","64.1
236","2.1
18"
2010,"Richmond
7 seed, R64",10,"113.0
34","93.1
34",".9019
30","53.8
33","44.8
35","14.6
10","20.4
118","22.9
333","33.8
232","31
303","37.6
160","51.4
68","44.7
65","38.7
41","30
45","64
254","2.6
12"
2009,"Ohio St.
8 seed, R64",7,"116.7
18","97.5
99",".8874
30","56.9
7","50.2
202","21.9
267","17.9
260","27.3
289","33.4
222","32.2
255","22.7
5","54.8
14","47.9
148","40.5
32","35.7
213","62
300","1.4
25"
2008,"Xavier
3 seed, Elite Eight",10,"111.9
49","93.6
44",".8870
30","54.7
25","46.9
60","22.3
271","18.9
228","33.7
129","30.8
119","50
10","36.8
161","52.9
36","43.2
26","38.6
53","35.8
195","64.5
229","2.3
17"
2019,"Maryland
6 seed, R32",5,"110.0
74","91.6
18",".8909
29","48.3
261","44
8","19.9
281","11.7
353","30.3
107","27.1
148","26.7
295","29.8
126","48.5
224","41.7
6","31.9
279","31.5
59","65.5
285","1.4
31"
2018,"Ohio St.
5 seed, R32",5,"113.6
64","95.8
29",".8764
29","51.7
151","49.4
100","16.9
140","15.8
268","31.8
72","24.9
63","29.7
252","34.1
194","52.9
85","46.4
57","32.9
248","36.8
233","65.3
306","1.3
30"
2017,"Kansas St.
11 seed, R64",5,"110.1
74","92.2
20",".8857
29","47.8
278","50.8
169","19.6
261","20.4
54","27.6
209","33.8
317","42.3
45","33.8
150","46.5
273","47.3
93","33.3
236","39
295","66.7
248","0.5
47"
2016,"Northern Iowa
11 seed, R32",10,"109.2
105","91.0
8",".8908
29","51.7
118","44
10","14.1
14","18.4
135","14.5
351","26.9
87","31.1
290","22
3","49.7
149","45.8
55","36.5
112","27.6
8","61.8
348","2.5
15"
2015,"Ohio St.
10 seed, R32",6,"111.7
49","93.5
34",".8858
29","49.1
187","48
107","18.3
170","18.1
188","33.7
93","30.8
174","41
80","27.3
26","49.4
114","47.8
173","32.3
248","32.2
78","65.1
125","0.7
37"
2014,Maryland,5,"108.8
108","91.5
16",".8800
29","48.1
222","44.4
27","17.9
166","18.4
150","29.1
231","30.5
134","35.2
267","42.6
221","47.6
208","45.4
65","32.5
249","28.1
12","67.3
86","-0.2
67"
2013,"VCU
5 seed, R32",9,"116.1
15","96.7
89",".8914
29","50.7
101","51.8
256","15.1
13","27.5
2","31.9
160","37.7
332","29.6
299","50.3
329","47.6
181","51.8
289","37.6
65","34.6
175","68.3
49","1.7
23"
2012,"Florida
7 seed, Elite Eight",6,"119.1
9","99.9
140",".8829
29","50.2
134","52.2
271","17.7
86","18.2
211","34.7
82","32
191","31.2
273","37.4
198","47.4
190","50.2
246","35.7
127","37.5
260","63.5
244","0.9
38"
2011,"UCLA
7 seed, R32",8,"107.7
92","90.4
16",".8831
29","50.1
127","44.2
19","23.5
329","17.3
265","38.2
21","31.3
153","44.7
45","28.1
29","50.4
69","41.8
13","32.9
217","34.2
155","62
309","1.5
26"
2010,"Northern Iowa
9 seed, Sweet Sixteen",9,"105.7
127","87.1
4",".9020
29","46.7
250","47.8
123","17.5
63","22.9
36","30.1
232","22.6
2","36.4
200","32.4
79","42.7
320","46.6
125","34.8
149","33
119","59.6
335","0.8
32"
2009,"Texas A&M
9 seed, R32",6,"118.4
9","98.5
116",".8922
29","53.5
40","51.6
249","20.2
181","16
315","38.4
27","26.8
28","50
12","31.6
79","50
110","48.5
173","40.1
37","38.9
297","66.1
151","0.7
41"
2008,"Gonzaga
7 seed, R64",9,"113.9
36","95.1
57",".8885
29","56.6
14","46.5
49","20.7
195","21.7
102","31.8
187","27.8
37","39.4
124","32.9
89","57.4
5","42.9
21","36.8
112","35.1
169","68
102","0.5
49"
2019,"Buffalo
6 seed, R32",12,"114.6
26","95.5
53",".8913
28","53.8
64","47.6
62","16.3
88","19
106","31.9
66","24.6
62","33.9
126","30.8
154","56.9
17","50.1
184","33.2
226","28.5
10","74.8
5","2.4
19"
2018,"Texas A&M
7 seed, Sweet Sixteen",6,"115.1
48","97.1
41",".8765
28","51.2
170","48.1
72","17.5
177","16.2
245","32.4
55","32.1
300","37.8
87","32.7
168","52
110","45.9
41","33
240","34.7
163","70.7
70","0.9
37"
2017,"Wake Forest
11 seed, R68",6,"123.6
8","102.8
141",".8922
28","54.3
48","52.5
238","14.7
19","14
329","30.2
127","24.7
41","43
40","41.5
285","52.1
81","50
189","39.1
55","37.8
261","71.9
43","1
36"
2016,SMU,6,"115.4
34","95.8
41",".8946
28","53.8
60","47.8
81","19.8
286","18.5
132","38.3
11","28
118","28.6
323","32.4
93","49.2
176","47.6
115","44.4
3","32.1
79","65.5
291","-0
59"
2015,"LSU
9 seed, R64",6,"111.9
46","93.1
27",".8926
28","51.5
102","45.4
43","18.9
203","17.9
197","32.2
131","34.8
300","39.5
106","32.3
103","51.1
67","45.3
79","35.1
160","30.5
38","67.7
35","-0.5
72"
2014,"Pittsburgh
9 seed, R32",7,"113.9
43","95.7
41",".8812
28","47.6
242","48.3
107","17.3
139","19.2
104","36.6
36","32.1
215","45.4
77","43.3
231","44.8
294","46.8
107","36.1
116","34.1
148","62
309","0.5
51"
2013,Denver,9,"118.1
6","98.3
108",".8920
28","58.9
4","48.9
160","17.2
78","27.8
1","25.3
315","39.6
343","37.5
150","45.8
304","56.8
5","47.6
158","41.4
14","35.4
205","58.3
345","0.6
34"
2012,"Duke
2 seed, R64",9,"113.1
28","94.9
50",".8832
28","48
217","45.8
50","15.6
20","17.5
248","34.6
86","32.4
205","40
97","34.4
139","45.3
260","46
103","34.4
168","30.1
43","65.5
148","2.5
15"
2011,"Florida St.
10 seed, Sweet Sixteen",6,"106.7
108","89.3
11",".8856
28","50.5
105","44.8
30","21.7
283","21
80","31.4
181","32.9
206","37
193","34
110","50.6
62","43.1
34","33.5
199","31.8
76","67.8
74","0.2
53"
2010,"Purdue
4 seed, Sweet Sixteen",9,"106.8
107","87.6
8",".9071
28","47
244","46
67","16
28","22.9
36","27.3
286","32.1
175","43.2
81","31.7
65","46.1
234","43.1
32","32.7
228","35
187","64
254","2.8
11"
2009,"Duke
2 seed, Sweet Sixteen",10,"118.4
10","98.4
115",".8929
28","49.6
162","53.9
305","14.9
6","22.7
46","35.1
90","37.6
318","40.2
110","33
98","47.3
199","51.3
255","35.7
119","40.9
327","65.7
166","3.1
8"
