season,school,wins,adjoe,adjde,barthag,efg,efgd,tor,tord,orb,drb,ftr,ftrd,two_pct,two_pctd,three_pct,three_pctd,adj_t,wab
2009,"Robert Morris
15 seed, R64",3,"98.9
176","107.3
290",".2813
250","50.5
110","51.1
235","24.5
261","23.1
108","30.3
237","32
145","44
72","44.5
265","45.6
214","49
200","40.6
34","36.4
238","67.7
198","-2.1
252"
2008,La Salle,3,"87.1
311","95.9
116",".2483
250","46
259","43
30","26
287","20
258","36.7
88","29.4
61","35.1
183","33.2
131","44.3
262","43.7
67","33.3
192","27.3
29","72.1
74","-1.6
190"
2020,Maine,1,"96.6
216","103.4
258",".3145
251","45.4
278","49.3
188","26.1
347","16.2
312","29.9
123","26.7
129","25.2
294","29.5
130","47.6
202","53.8
288","28.2
300","26.2
18","65.2
332","-2.1
214"
2019,James Madison,4,"99.8
223","107.6
263",".2953
251","50
206","50.4
173","21.8
292","19.6
148","33.3
71","29.5
197","46.2
24","34.9
198","50.2
187","50
165","33.1
182","34
196","67.3
309","-2.2
224"
2018,High Point,1,"96.9
262","104.7
209",".2903
251","49
218","53.1
241","21.2
258","24
23","35.4
39","33.7
282","29.8
273","50.6
336","46.8
252","50.3
188","37.7
83","38.2
268","69.2
251","-2.8
280"
2017,Columbia,3,"106.2
90","114.1
332",".3042
251","54.9
38","52.2
234","18.5
138","15
328","26
264","32.8
266","31.3
252","40.3
245","53.3
64","50.7
214","38.3
68","35.9
218","70.2
195","-2.3
253"
2016,Central Michigan,2,"104.5
140","113.8
324",".2713
251","46.5
243","51.3
235","13.9
12","13.3
340","33
107","32.4
232","39.8
146","38.1
168","48
177","53.2
275","29.9
265","31.6
109","69.4
208","-2.4
272"
2015,Arkansas Little Rock,3,"98.4
194","107.1
286",".2730
251","48.3
159","52.9
280","17.1
52","19.1
224","27.5
271","29.9
131","46.6
56","29.1
59","50
113","52
269","29.4
263","36.5
252","68.8
97","-0.2
91"
2014,Cal St. Fullerton,2,"99.2
262","107.1
223",".2913
251","50.4
140","48.7
152","19.1
211","16.8
259","27.3
284","29.5
105","31.5
310","42.6
195","48.5
185","48.2
141","36.3
108","33.1
149","68.7
183","-3.7
317"
2013,Mercer,1,"88.2
304","96.4
135",".2640
251","45.2
247","49.2
192","22.7
243","26.1
20","27.4
274","35.4
256","29
283","50.4
328","42.9
289","48.2
194","33
174","34.3
199","64.9
248","-2.8
275"
2012,Jacksonville St.,1,"88.9
300","96.9
135",".2701
251","43.2
297","47.5
139","20.8
147","21.6
158","30.4
226","30
104","31.2
260","47.9
301","45
237","46.8
156","25.9
322","32.4
136","66.6
211","-2.3
263"
2011,Texas A&M Corpus Chris,1,"99.9
163","109.4
310",".2608
251","46.9
213","54.1
293","25.5
314","17.6
295","36.5
79","33.2
192","44
89","37.5
150","47.9
167","55.7
324","29.4
271","33.3
160","66.3
251","-2.7
278"
2010,Massachusetts,1,"102.0
150","112.0
323",".2536
251","46.1
234","59.6
341","20.9
158","20.3
205","37.8
60","31.7
128","41.1
115","40.9
222","43.7
263","51.8
264","32.8
185","51.1
345","71.9
79","-2.7
283"
2009,Indiana,3,"88.8
301","96.4
121",".2808
251","48
182","48.9
167","28.2
328","23.7
93","32.3
182","36.3
258","43.5
80","25.2
22","52.6
57","46.5
133","25.6
324","35.6
224","69.9
115","-1.1
163"
2008,Southern Utah,1,"85.1
321","93.8
92",".2473
251","46.7
233","48.8
149","30.5
337","22.2
169","35.4
119","31
112","50.5
14","38
203","46.9
209","52.5
254","30.5
267","27.4
31","65.5
270","-3.5
314"
2020,American,2,"100.5
144","107.6
304",".3132
252","51.3
105","54
297","15.6
20","18.2
237","24.9
248","29
209","24.5
302","30.7
153","49.6
143","51
230","36.7
67","40.4
333","70.9
146","-3
284"
2019,Morgan St.,2,"94.0
297","101.5
169",".2917
252","44.7
307","50.7
186","17.7
110","22.7
43","30.1
136","41.5
352","28
283","45.9
324","42.3
330","53.6
256","34.3
156","31.1
91","75
36","-2.5
249"
2018,Boston University,2,"98.5
232","106.7
240",".2856
252","50.2
183","51.6
205","16
37","20.2
120","21.5
324","30.4
214","32.7
213","37.1
214","48.4
209","51.6
221","35.4
158","34.3
170","72.4
105","-2.3
247"
2017,Incarnate Word,0,"93.3
306","100.3
144",".3032
252","41.5
336","49.7
163","17.4
87","17.4
260","18.5
346","24.5
39","36.3
162","48.3
314","36.7
347","52.4
251","33.9
187","28.3
28","76.7
17","-1.7
191"
2016,Santa Clara,1,"88.4
335","96.4
72",".2697
252","42.6
321","47.5
121","20.7
267","20.5
83","24.1
297","28.3
116","33.9
232","35.5
135","43
289","47.1
139","27.9
309","32.1
121","66.7
306","-5
349"
2015,Cal St. Northridge,2,"96.9
215","105.6
266",".2727
252","46.7
211","50.2
221","19.7
154","18.9
231","27.7
266","33.5
237","35.1
217","39
204","48.2
159","47
157","26.8
304","36.9
262","68.5
105","-3
306"
2014,Loyola Chicago,2,"98.9
266","106.8
216",".2912
252","52.2
91","51.9
237","20.3
261","21
55","27
288","31.9
175","45.2
125","37.1
114","52.5
78","52.6
264","34.3
149","33.7
165","64.4
326","-3.4
308"
2013,UTEP,2,"92.9
252","101.7
230",".2599
252","45.4
242","53.3
301","21.9
208","25.4
31","26.3
297","36.7
281","40.7
104","36.3
174","45.5
217","45.4
118","30
248","46.3
342","62.8
310","-1.9
211"
2012,UAB,1,"87.9
314","95.8
121",".2693
252","41.9
316","44.1
57","23
241","20
231","36.4
78","37.4
292","34.7
205","39.1
201","44.5
250","41.5
42","24
330","33.3
155","61.8
332","-3.2
304"
2011,Portland St.,3,"103.7
111","113.7
331",".2576
252","54.6
32","52.9
278","20.8
140","19
245","28.9
261","38.3
300","50
33","32.9
92","53.3
40","51.5
265","38
65","37.7
261","68.7
163","-0.5
100"
2010,James Madison,3,"88.4
308","97.1
130",".2527
252","46.8
211","41.5
18","22.7
233","17.7
298","23.7
332","36.5
260","29.8
296","31.6
85","49
140","41.9
45","29.3
274","26.9
33","67.6
226","-0.5
112"
2009,Yale,1,"86.1
320","93.5
77",".2789
252","45.7
240","52.9
280","27.2
320","23.8
91","25.6
318","32.7
167","35.3
190","33.2
111","48.1
156","53.8
303","26.4
315","33.7
169","70.5
103","-2.2
256"
2008,Samford,1,"101.8
137","112.3
325",".2440
252","57.7
17","49
155","25.5
276","19.1
293","27.3
299","40.7
315","39.8
104","49.3
317","65.9
1","47.7
156","33.3
192","34.2
162","59.3
338","-2.5
267"
2020,Mount St. Mary's,2,"91.2
296","97.8
156",".3072
253","44.1
303","49.2
184","19.6
173","19
191","29.5
131","28.8
201","22.7
320","27.7
99","45.7
255","48.1
158","27.9
305","34.3
218","66.4
311","-2.6
257"
2019,Southeast Missouri St.,2,"89.6
328","96.8
81",".2911
253","43.8
324","46.9
80","22
301","16.7
283","31.1
109","22.8
27","27.2
295","34.7
193","44.7
299","55.9
298","28.2
312","25.3
9","71.7
131","-1.9
208"
2018,Portland,0,"103.2
167","112.0
309",".2807
253","51.9
128","54.2
267","20.4
234","16
310","25.5
267","40.7
346","31.5
247","27.1
52","36.8
348","49.5
167","48
2","42
326","70.2
210","-2.4
251"
2017,Seattle,1,"90.2
333","97.0
88",".3020
253","43.2
326","49.2
151","21.2
258","18.1
225","22.2
317","31.4
228","24.5
335","36.5
197","41.2
327","46.9
126","30.1
293","34.8
188","69.7
222","-1.8
200"
2016,South Carolina St.,1,"102.2
180","111.9
307",".2616
253","46.6
240","52.4
257","14
16","19.8
105","25.4
278","37.7
318","35.4
204","50.9
317","44.9
251","51.1
236","33.7
172","36.6
236","69.2
216","-2.6
281"
2015,IUPUI,2,"95.7
237","104.3
247",".2705
253","46.6
216","50.8
237","24.8
325","22.1
87","34.1
107","34.5
263","35.1
217","58.3
338","43.6
265","52.8
284","35.8
107","30.7
108","66.1
190","-2.5
286"
2014,UNC Greensboro,2,"103.7
194","112.2
289",".2865
253","52.1
94","53.3
277","21.1
290","15.3
307","28.1
268","27.1
48","50.9
51","43
202","50
135","54.2
299","37.6
73","34.1
178","73.1
35","-2.1
230"
2013,Mississippi St.,2,"87.2
313","95.5
116",".2587
253","42.3
307","48.8
183","27.4
334","24.8
40","39.7
32","38.5
310","47.9
27","19.5
3","43.1
285","43
73","26.6
311","39.7
314","69.2
116","-2.3
244"
2012,Hampton,3,"92.6
268","101.3
212",".2627
253","46.8
225","47.6
144","23.2
250","21.7
152","36.1
83","35.3
246","39.5
132","33.4
104","45.6
211","37.9
11","32.5
195","42.5
329","67.1
198","-1.9
227"
2011,Monmouth,1,"86.0
322","94.3
99",".2573
253","39.4
332","45
78","24
280","27
16","38.9
40","35.7
252","31.4
277","36.2
136","39.5
313","45.8
138","26.1
316","29.1
67","62.9
325","-2.3
255"
2010,Stephen F. Austin,1,"95.4
239","105.0
248",".2493
253","43.4
288","58.5
331","24.2
290","22.5
117","35.3
116","25.7
24","23.9
335","43
252","42.9
280","52
268","30
258","51.4
346","61.1
341","-1
152"
2009,James Madison,4,"99.1
172","107.6
296",".2783
253","48.8
160","50.1
211","20.5
128","19.7
241","34.9
121","31
117","37.7
150","26.8
38","44.1
253","46.7
142","37.6
65","37.3
251","65.3
274","-1.5
194"
2008,Loyola Chicago,1,"94.6
236","104.5
259",".2414
253","48.1
203","56.4
306","26.4
298","25.6
57","35
129","42
322","41
91","32.5
113","47.8
190","55.6
301","32.7
213","39
275","63
314","-1.7
214"
2020,George Washington,3,"95.5
235","102.9
252",".2999
254","50.1
132","44.9
65","20
197","15.6
326","25.1
242","29.3
220","40
49","33
198","50.5
122","46.7
118","33.1
152","26
16","69
227","-3.3
301"
2019,Rice,2,"103.4
164","111.8
310",".2896
254","53.2
98","52.4
233","19.8
199","14.9
336","23.1
315","27.1
126","32.2
214","33.4
165","54.2
83","53.4
249","34.5
149","33.7
182","74.2
57","-2.3
234"
2018,UNC Wilmington,1,"105.9
116","115.0
333",".2780
254","50.5
175","58.3
324","20
216","14.6
340","33.8
71","25.6
77","34.7
180","40.6
260","48
216","55.6
292","37
108","42.3
330","77.6
8","-2.6
261"
2017,"New Orleans
16 seed, R68",1,"93.9
299","101.4
165",".2928
254","45
308","54.7
286","26.2
348","17.8
244","32.2
113","37.9
335","34.2
196","33.9
152","43.5
301","52.6
253","33.3
205","39.3
301","72.6
92","-1.2
149"
2016,"Austin Peay
16 seed, R64",2,"100.3
208","110.0
291",".2581
254","49.2
168","56.7
324","20.9
276","16.9
246","30.1
175","31.1
197","42.6
102","30.4
59","48.7
156","52.3
264","33.7
172","42.4
335","70.1
180","-2.1
250"
2015,Bucknell,2,"101.2
145","110.6
311",".2650
254","51.1
100","52.5
272","21.6
246","13.9
344","26.3
292","29.3
114","33.8
234","41
233","48.2
159","50.6
249","38.1
68","37.9
283","67.4
147","-2.6
289"
2014,Seattle,2,"100.6
247","108.9
252",".2853
254","50.5
138","51.4
224","17.6
132","14.3
332","28.5
258","26.4
36","29.5
328","45
225","48.7
176","51.4
236","35.8
118","34.2
182","69.9
134","-1.7
202"
2013,Buffalo,1,"87.6
310","96.1
129",".2562
254","46.2
214","45.9
103","27.4
334","18
280","32.3
160","30
113","32.9
219","33.8
134","45.2
226","45.2
109","32.6
186","31.5
115","67.1
179","-4.2
338"
2012,Lafayette,3,"108.5
46","118.8
342",".2607
254","53.6
42","54.3
300","20.7
142","16.6
320","29.9
242","37.4
292","41.3
111","34.8
125","46.4
193","52.5
273","42
26","38.8
293","65.2
265","-2.2
256"
2011,Albany,3,"96.8
217","106.3
277",".2543
254","51.6
88","47.6
149","22.7
242","15.3
339","35
109","35.1
240","24.8
336","28.7
44","47
187","49.8
230","39.3
47","29.6
78","61.2
338","-3.7
321"
2010,UNC Greensboro,1,"96.5
224","106.2
267",".2490
254","42.7
308","54.8
302","24.5
298","21
174","38
55","44.8
343","35.2
210","27
30","40.7
316","57.3
331","32.4
198","32.1
127","68.8
170","-1.8
227"
2009,Hawaii,2,"94.8
236","103.0
244",".2780
254","45.7
240","50.3
212","20.5
128","17.3
313","42.6
11","36
246","58.4
4","42.4
234","49.6
108","51.3
259","23.9
333","32.2
139","68.2
183","-1.7
207"
2008,Liberty,2,"92.4
266","102.1
213",".2401
254","48.9
184","50.8
202","24.1
233","22.1
174","27.8
291","30.6
99","30.7
245","41.8
247","49.2
151","51.5
239","32.3
225","33
126","67
231","-2.7
275"
2020,Brown,4,"94.5
245","101.9
237",".2964
255","46.3
247","48.7
164","23.2
313","19.8
162","37.4
14","29.6
228","31.2
188","37.2
272","46.7
231","46.6
115","30.4
249","35
234","71.4
122","-2.4
237"
2019,Howard,2,"97.8
245","105.8
243",".2895
255","48.8
231","55
289","17.3
92","21.3
73","23.6
302","28.6
168","26.6
298","37
229","45.1
290","51.7
214","37
85","40
324","76.2
17","-1.3
164"
2018,Denver,2,"100.9
198","109.9
287",".2719
255","49.1
212","47.7
87","23.3
315","13.2
346","33
92","25.7
79","47.4
19","43.8
294","47.4
231","49
151","34.9
172","30.7
72","70.2
210","-2.9
282"
2017,Oregon St.,2,"88.7
340","95.9
78",".2909
255","48.7
209","43.7
28","25.8
346","18.7
197","24.5
297","27.8
111","47.4
25","39
228","52.6
80","39.8
15","26.4
337","33.3
141","72
115","-2.8
280"
2016,Arkansas St.,1,"99.7
215","109.4
286",".2556
255","44.2
295","47.6
125","18.9
198","13.4
339","30.6
159","29.1
136","28.3
313","49
302","43.5
275","43.8
76","30.9
238","36.8
243","77.4
13","-2.3
263"
2015,Elon,3,"90.0
310","98.4
151",".2635
255","45.6
244","47.8
161","18.7
114","22.2
83","25.1
308","29.7
122","33
242","48.3
296","42.5
285","50.2
236","34.9
132","28.7
63","69.8
62","-2.2
254"
2014,Sam Houston St.,3,"99.6
257","108.0
233",".2842
255","47.9
214","49.4
172","20.1
255","23.1
15","30.1
217","37
297","69.4
1","51.2
286","44.7
282","50.6
212","37
92","30.6
82","69.2
167","-1.6
193"
2013,American,2,"95.0
225","104.3
268",".2547
255","49
147","53.5
303","26.7
322","18.4
264","28.2
260","33.7
207","39.4
124","24.2
21","43.8
261","51.8
272","40.8
21","37.1
270","58.5
344","-2.2
235"
2012,Tennessee Tech,1,"92.3
273","101.1
206",".2602
255","44.3
272","48.9
180","21.5
172","20.3
215","29.3
251","36.2
269","39.3
135","37.6
172","42.8
285","44.4
92","32.7
192","38
272","65
274","-2
240"
2011,South Dakota,1,"96.7
220","106.3
278",".2507
255","48.1
185","50.9
232","20.8
140","19.9
213","29
260","36.5
273","25.6
331","39.4
181","48.1
156","55.3
319","32.1
214","25
13","73
42","-2.5
266"
2010,UC Davis,2,"100.5
168","111.0
319",".2426
255","52.5
76","58
327","23.1
255","24.5
52","29.8
251","35.5
231","56
12","52.3
314","54.7
28","53.7
295","32.2
207","43.6
331","72.2
64","-2.2
254"
2009,South Dakota St.,1,"95.7
228","104.1
259",".2735
255","44.5
272","48.4
157","20.8
141","19.7
241","36
96","35.1
222","33
224","42.8
243","39.1
321","50.5
237","35
134","27.9
46","67.5
207","-2.8
295"
2008,Eastern Washington,1,"93.6
246","103.5
240",".2394
255","43.5
302","56
299","22.1
158","21.4
205","24.1
326","32.8
152","30.5
254","33.6
135","38
327","53.5
270","33.8
181","40.2
291","66.3
250","-2.9
284"
2020,Air Force,2,"100.7
140","108.8
316",".2907
256","50.3
129","56.9
329","18
91","15.7
324","18.6
348","24.3
58","44.8
11","29.9
144","52.6
77","60.3
343","31.3
210","34.9
231","69.6
201","-3.3
303"
2019,Air Force,2,"98.2
240","106.2
246",".2888
256","52.3
124","53.5
262","24.2
340","18.3
203","23.2
311","23.1
33","36
140","37.3
234","55.2
64","52.3
229","32
217","36.8
272","69.4
243","-3
281"
2018,Colorado St.,3,"96.4
269","105.0
215",".2718
256","45.7
301","53.3
249","20.2
224","18.8
186","33
92","23.5
35","31.7
240","35
181","47.6
224","51.4
213","28.1
320","37.1
241","72.4
105","-2.2
242"
2017,Robert Morris,2,"90.3
332","97.6
100",".2895
256","42.6
329","49.5
160","24.4
340","23.5
28","35.1
56","31.3
221","38.6
123","44.1
286","40.4
334","51
221","31.7
249","30.8
81","69.9
208","-3.7
319"
2016,"Holy Cross
16 seed, R64",3,"96.1
272","105.6
230",".2534
256","44.7
280","50.3
202","14.4
22","19.2
137","21.4
331","32.3
227","34.2
226","24.2
13","43.4
276","49
195","30.7
244","34.9
191","62.1
349","-2.6
282"
2015,Eastern Illinois,1,"93.8
261","102.6
226",".2631
256","44.7
261","51
240","21.5
239","20.1
165","30.4
190","36.6
298","30
285","36.7
165","41.9
295","47.7
180","33.3
170","39.1
302","59.9
342","-3.3
319"
2014,NJIT,4,"107.4
134","116.4
327",".2829
256","55
39","50.6
198","16.6
86","15.6
294","27.9
271","33.7
228","39.2
212","38.7
136","50.8
114","50.2
204","42.7
22","34
174","66.9
257","-2.3
243"
2013,South Dakota,1,"105.9
81","116.5
344",".2517
256","49.1
143","54.4
316","20.5
157","17
306","24.7
321","37.6
295","35.6
170","31.3
103","46.7
177","54.2
311","35.2
114","36.6
256","72.8
31","-2.4
251"
2012,Holy Cross,2,"100.2
154","109.8
313",".2585
256","49.3
148","52.7
275","22
194","18.3
289","31
215","32.5
169","24.7
325","39.3
203","47.4
161","55.9
324","35.6
120","30.6
98","68.3
150","-3.8
323"
2011,Mississippi Valley St.,1,"84.2
328","92.6
78",".2507
256","39.1
338","46.6
121","25.8
320","23.9
68","27.6
277","33.9
209","33.1
258","51
302","37.3
332","46.5
157","28.7
285","31.3
116","75
15","-2.3
256"
2010,Monmouth,2,"95.5
237","105.6
256",".2400
256","49
155","50.3
209","22.4
224","18.6
271","32.3
193","29.3
75","41.8
103","40.2
210","50
111","55.6
313","31.3
228","26.2
30","68.9
161","-4
331"
2009,Maine,3,"92.9
259","101.4
216",".2688
256","50.3
119","47.1
123","25.1
282","22.3
137","29.8
249","39.4
312","39.9
123","37.1
179","46.4
193","50
221","38.1
59","28
47","65.9
260","-2.9
300"
2008,Army,2,"88.2
304","97.6
136",".2392
256","49.4
174","50
179","26.4
298","25
75","28.5
282","33
155","27.1
302","50.6
321","48.1
182","48
160","34.5
170","35
182","69.2
163","-2.7
279"
2020,New Hampshire,3,"94.5
247","102.1
241",".2901
257","50.6
123","48.2
154","20.3
213","17.4
281","29.7
127","22.6
28","28.1
244","32.8
194","47.1
221","47.4
137","37
62","32.9
178","72.6
78","-2.6
253"
2019,Cornell,3,"95.4
289","103.1
200",".2886
257","50.6
188","50.9
190","18.1
130","15.3
327","19.9
343","25.5
79","35.7
143","25.1
27","55.6
56","54.1
267","29
302","28.7
43","71.6
138","-2
217"
2018,Nebraska Omaha,1,"101.9
189","111.0
300",".2717
257","52.2
121","54.8
280","21.5
267","18.5
204","25.3
269","34.4
298","26.4
316","32.4
135","49
195","55.5
291","38.1
75","35.6
198","75.1
40","-4.2
332"
2017,Brown,4,"105.0
112","113.6
328",".2879
257","51.9
109","56.2
317","19.8
206","21.2
79","28.7
207","32.8
266","51.5
11","38.7
223","52.1
94","59.8
341","34.4
170","32.5
120","74.4
40","-2.1
233"
2016,Pacific,0,"97.6
250","107.4
256",".2505
257","44.2
295","47.8
133","17.5
133","16.7
249","33.2
104","33.3
256","34.8
214","52.9
332","44.6
257","47.3
146","29.2
276","32.4
126","68
267","-3.8
339"
2015,South Dakota St.,1,"94.8
251","103.7
240",".2627
257","45
253","46.3
118","18
85","17.3
284","29.5
215","35.9
286","44.1
76","43.3
249","46.5
189","43.5
84","27.8
295","40
312","68.3
112","-2.1
250"
2014,Gardner Webb,3,"96.8
286","105.2
185",".2767
257","44.6
300","48.8
154","19.3
221","21.2
45","32.2
152","38.9
319","49.4
63","43.3
206","44.8
278","51.5
241","29.3
285","26.8
27","69.2
167","-2.2
237"
2013,Norfolk St.,3,"94.6
230","104.0
263",".2516
257","44.2
276","49.7
203","22
214","19.4
240","39.4
36","35.7
265","37.3
143","37.4
192","43.6
263","50.7
254","30.5
236","31.7
117","65.6
229","-3.5
314"
2012,Montana St.,2,"102.3
114","112.2
326",".2561
257","49
162","54.9
309","18.4
61","22.8
98","32
186","36.1
266","36.3
175","48.4
304","44.4
252","54.4
310","37.4
84","37.2
258","68.9
132","-2.2
259"
2011,Troy,0,"99.2
182","109.2
309",".2500
257","44.8
255","55
311","18.4
62","16.7
324","29.3
254","29.4
94","30.2
293","33.3
98","44.3
248","53.1
293","30.3
263","38.5
284","72.2
63","-3.3
308"
2010,Cal St. Bakersfield,1,"92.6
278","102.4
211",".2383
257","43.6
286","48.9
174","22.7
233","22.1
131","36.4
87","34.7
212","34.7
221","44.6
266","42.1
292","52
268","31
235","26.7
31","73.8
29","-2.4
271"
2009,Coppin St.,0,"94.2
242","102.9
241",".2655
257","37.6
335","56.1
325","18.3
48","21.8
156","29.8
249","37.1
279","25.3
320","40
209","36.3
333","55.6
318","27.9
293","37.9
266","67.2
227","-1
152"
2008,Texas A&M Corpus Chris,1,"101.4
145","112.4
327",".2350
257","47.2
223","54.3
275","28.7
324","19.8
268","46.1
2","35.7
236","35.5
177","40.4
228","46.8
211","43.4
59","32.1
231","48.3
336","66.7
240","-1.9
223"
2020,"Louisiana Lafayette
(A) 151 Georgia Southern",3,"94.3
250","102.0
239",".2886
258","46.6
239","53.4
286","18.4
105","21.6
96","25.8
228","28.4
187","36.6
91","34
229","43.7
301","55.5
312","34.3
123","34
210","74.7
30","-1.9
199"
2019,South Alabama,2,"93.8
300","101.7
174",".2830
258","45.9
287","49.3
130","19.9
208","18.9
178","26
249","35.5
327","31.8
222","38.5
259","39.3
345","50.9
186","36.2
106","30.8
82","69.1
254","-2.1
221"
2018,Northern Illinois,2,"104.1
145","113.5
317",".2716
258","48.5
233","53.8
255","16.2
42","19.6
145","25.7
262","31.3
232","35.6
163","30.7
107","50.4
156","50.8
199","28.2
319","39.1
289","70.4
202","-2.4
254"
2017,Central Arkansas,1,"98.8
231","106.9
255",".2877
258","46.9
258","54
274","21.7
281","17.2
270","30.5
155","32
246","40.5
96","37.4
206","42.5
310","54.3
284","40.2
26","35.8
217","73.9
53","-2.7
277"
2016,UMass Lowell,2,"95.2
285","105.1
225",".2423
258","48.1
197","55.3
300","20.8
271","19.1
148","25.5
274","28.1
108","31.1
276","39.5
191","41.3
310","57.1
329","39.8
51","35.2
197","74.6
33","-0.8
126"
2015,South Dakota,1,"97.9
203","107.4
287",".2569
258","45
253","48.9
194","20.2
175","20.2
161","33.5
114","31.7
184","38.8
160","53.4
328","44.9
226","48.7
208","30.2
242","33
162","69.1
89","-3.5
328"
